date	EQNR	DNB	TEL	YAR	GJF	MOWI	ORK	AKERBP	NHY	TOM	SALM	SCHB	SCHA	LSG	BAKKA	NEL	AKER	STB	SSO	KOG
2015-09-30	0.018047579983593076	-0.0390625	-0.02215384615384608	-0.013941330235260008	-0.012068965517241459	0.06588003933136677	0.0007930214115781098	0.0	0.004605030109812169	0.05610561056105601	0.026717557251908497	0.011278195488721776	0.03405017921146958	0.03378378378378377	0.0793650793650793	-0.025000000000000022	-0.006711409395973145	-0.11004784688995228	-0.09523809523809534	-0.03149606299212604
2015-10-01	0.054817275747508276	0.00797165633303809	-0.021197007481296826	0.010657193605683846	-0.0043591979075849885	0.06293706293706314	0.014423076923076872	0.09542869180535085	0.02404881550610205	0.042622950819672045	0.04615384615384621	0.03846153846153855	0.05301645338208405	0.04761904761904767	0.05882352941176472	0.005181347150259086	0.03716216216216206	-0.0743938890733975	-0.06392694063926929	0.0
2015-10-02	0.05597326649958223	0.0008960573476703981	-0.024497487437185828	0.00921521997621877	-0.006113537117903967	0.06075697211155373	0.01450443190975026	0.14235884020056688	0.03749544958136153	0.032362459546925626	0.034615384615384714	0.026923076923076827	0.05454545454545445	0.026936026936026813	0.03921568627450989	0.00512820512820511	0.0714285714285714	-0.10260586319218234	-0.04157043879907618	-0.008000000000000118
2015-10-05	0.12372881355932197	0.08482563619227146	0.01196473551637256	0.07397003745318376	0.04694419840566866	0.0771484375	0.043513295729250556	0.20814479638009042	0.08648255813953476	0.022727272727272707	0.06844106463878319	0.034615384615384714	0.08722627737226274	0.04620462046204632	0.07421875	0.015625	0.12671232876712324	0.0017661603673613246	0.016990291262135804	-0.01976284584980248
2015-10-06	0.12336601307189543	0.0893854748603351	0.020345252774352618	0.0479041916167664	0.025151777970511713	0.03752345215759845	0.035003977724741286	0.20368315952962068	0.09929328621908118	-0.006309148264984188	0.052044609665427455	0.04528301886792452	0.06381461675579314	0.045454545454545414	0.03396226415094339	0.0	0.1786941580756014	0.002815909890883539	0.019656019656019597	0.016064257028112428
2015-10-07	0.21494542401343408	0.16413662239089177	0.02431421446384041	0.04187855219862402	0.0396475770925111	0.03615604186489074	0.04112903225806441	0.27800640146319155	0.1592148309705561	-0.012578616352201255	0.029962546816479474	0.04924242424242431	0.055276381909547645	0.029508196721311553	-0.01132075471698113	0.02010050251256268	0.20629370629370625	0.072052401746725	0.012345679012345734	0.05241935483870974
2015-10-08	0.16375727348295932	0.12256267409470745	0.021437578814627933	0.03238265002970886	0.045535714285714235	0.01797540208136228	0.04122877930476965	0.2255555555555555	0.12803772216177012	-0.03416149068322982	0.0074906367041198685	0.018867924528301883	0.038600288600288524	0.040000000000000036	-0.026615969581748944	0.0	0.1843003412969284	0.06543438077634	0.022613065326633208	0.052845528455284674
2015-10-09	0.14746172441579386	0.08310749774164417	0.03020767778477018	0.045949926362297555	0.01919720767888311	-0.002767527675276882	0.016640253565768592	0.17157894736842105	0.15091678420310295	-0.04062500000000002	0.0	-0.0074349442379182396	-0.012131715771230622	0.03267973856209161	-0.0625	0.05641025641025643	0.18581081081081074	0.03440860215053765	0.040100250626566414	0.04878048780487809
2015-10-12	0.09212598425196838	0.04305799648506148	0.046496815286624305	0.025776215582894002	0.0026269702276706663	0.022556390977443552	0.018957345971563955	0.033653846153846256	0.13669821240799163	-0.028301886792452824	0.007352941176470562	-0.007407407407407418	-0.017708333333333437	0.03896103896103886	-0.051851851851851816	0.02577319587628879	0.12703583061889256	0.030498744169357606	0.0	0.04878048780487809
2015-10-13	0.08465189873417711	0.040286481647269445	0.054732775273663936	0.016494845360824906	-0.0008787346221440506	0.03192488262910809	0.0428911834789516	0.029580152671755844	0.12175438596491217	-0.018808777429467072	0.018587360594795488	0.0074906367041198685	-0.012413793103448478	0.06557377049180335	-0.015094339622641395	0.025510204081632626	0.08571428571428563	0.0359346642468239	-0.04337349397590351	0.048387096774193505
2015-10-14	0.03921568627450989	0.018245004344048743	0.0012445550715620701	-0.006102877070619073	-0.04991539763113373	-0.0072529465095194645	0.01698841698841691	0.02621722846441954	0.0779264214046822	0.0031746031746031633	-0.04982206405693945	-0.0074349442379182396	-0.036253776435045126	0.02523659305993675	-0.06181818181818188	0.03076923076923066	0.03951367781155013	-0.008110014104372398	-0.06921241050119331	0.048387096774193505
2015-10-15	0.021818181818181737	-0.0008547008547008517	-0.017522658610271913	0.012285714285714233	-0.040609137055837574	-0.01717902350813738	0.020753266717909336	0.03963133640552985	0.027000964320154308	0.041269841269841345	-0.08127208480565373	-0.010830324909747335	-0.012734584450401987	-0.08385093167701874	-0.04744525547445244	-0.025000000000000022	0.011661807580174877	0.004212004212004183	0.009638554216867545	0.02371541501976271
2015-10-16	-0.018659295093296446	-0.050529747351263254	0.0018259281801582539	0.005742176284811995	-0.03389830508474578	-0.017447199265381186	0.024012393493415995	0.0017889087656530744	0.009720915647538408	0.047770700636942776	-0.08727272727272728	-0.032490974729241895	-0.0013605442176870541	-0.10828025477707015	-0.026717557251908386	-0.024630541871921152	-0.017391304347826098	-0.009164969450101812	0.0	-0.011494252873563204
2015-10-19	0.004999999999999893	-0.0347394540942928	0.02654320987654324	0.020143884892086295	-0.016225448334756587	0.008364312267657992	0.03416149068322971	-0.01903898458748865	0.029581993569131937	0.05144694533762051	-0.06319702602230481	-0.011111111111111072	0.017019798541160203	-0.11217948717948711	-0.0078125	-0.09090909090909083	-0.02017291066282423	0.00104094378903552	0.01228501228501222	-0.0038610038610038533
2015-10-20	-0.02387640449438211	-0.026688907422852348	0.02199144777031159	0.005350605463249725	-0.017123287671232834	0.0009250693802036469	0.046765393608729555	-0.032345013477088846	-0.058210784313725505	0.0684039087947883	-0.026022304832713727	0.02621722846441954	0.03649122807017546	-0.08860759493670889	0.03137254901960773	-0.09223300970873793	-0.031339031339031376	-0.006237006237006182	0.009638554216867545	0.007751937984496138
2015-10-21	0.00216294160057684	-0.030328559393428933	0.015216068167985375	0.058252427184466216	-0.004366812227074246	-0.0009191176470587648	0.05193798449612386	-0.018604651162790753	-0.03422756706753005	0.09061488673139162	-0.021897810218978075	0.029850746268656803	0.05585012371862841	-0.09375	0.04296875	-0.07537688442211055	-0.040462427745664775	-0.012186629526462323	0.024390243902439046	0.027131782945736482
2015-10-22	0.0430342815463165	-0.05249569707401036	0.024420024420024333	0.1005505650536076	0.0026385224274405594	0.0036396724294813776	0.04417364813404401	-0.037998146431881485	-0.05630278385986853	0.060702875399361034	-0.029197080291970767	0.011152416356877248	0.042946927374301724	-0.11384615384615382	0.026819923371647292	-0.05472636815920395	-0.03801169590643272	-0.008409250175192673	0.052896725440805925	0.050000000000000044
2015-10-23	0.04281567489114635	-0.0656996587030717	0.06712243629583581	0.11257309941520477	0.13980409617097056	0.03196347031963476	0.05618830675778286	-0.04105839416058399	-0.05336642879304976	0.053797468354430444	0.0037453183520599342	0.041198501872659055	0.056426332288401104	-0.1169230769230768	0.04651162790697683	-0.05970149253731338	-0.0292397660818714	0.009242801279772506	0.07692307692307687	0.007692307692307665
2015-10-26	0.009964412811388046	-0.06159110350727115	0.06088560885608851	0.06548123059554056	0.13403880070546736	0.03311867525298973	0.051204819277108404	-0.07535460992907805	-0.029733959311424085	0.04878048780487809	0.03076923076923066	0.021897810218978186	0.03292600135777324	-0.013559322033898202	0.0344827586206895	-0.03589743589743599	-0.04034582132564846	-0.022020272631946836	0.05250596658711215	0.01930501930501949
2015-10-27	-0.028169014084507005	-0.06437768240343344	0.035844471445929615	0.06423065943477013	0.12543859649122813	0.029906542056074903	0.04992435703479603	-0.1116071428571429	-0.05434782608695665	0.06990881458966558	0.06374501992031867	0.04104477611940305	0.03542234332425065	0.03571428571428581	0.06274509803921569	-0.0505050505050505	-0.02359882005899705	-0.06200753682768079	0.07560975609756104	0.0
2015-10-28	-0.009239516702203132	-0.06426735218508994	0.0024052916416115178	0.08406205923836385	0.12586805555555536	0.07096774193548394	0.05105105105105112	-0.024953789279112737	-0.03560274828232368	0.09174311926605494	0.09523809523809534	0.04868913857677892	0.03995901639344268	0.07581227436823101	0.06299212598425186	0.033333333333333215	0.002941176470588225	0.012824956672443655	0.08737864077669899	0.0
2015-10-29	-0.015107913669064721	-0.09597257926306768	-0.014345487148834435	0.08067226890756296	0.14721254355400681	0.05360443622920519	0.054355919583022994	-0.029712163416898862	-0.01724137931034475	0.09146341463414642	0.06870229007633588	0.0	0.015572105619498844	0.03472222222222232	0.02281368821292795	-0.010695187165775333	-0.02352941176470591	0.016387726638772637	0.026252983293556076	-0.007692307692307665
2015-10-30	-0.020143884892086406	-0.05994787141615976	-0.03896882494004794	0.0407447382622772	0.1333333333333333	0.047838086476540864	0.0648489314664702	-0.011374407582938395	-0.027458492975734328	0.0771513353115727	0.03731343283582089	-0.03985507246376807	-0.045865416806159964	0.02758620689655178	0.022471910112359383	-0.021739130434782594	0.009036144578313143	0.047937962636587894	0.004761904761904745	0.0037735849056603765
2015-11-02	-0.041258741258741294	-0.013623978201634857	-0.04707985697258643	0.03185887309110047	0.1473684210526316	0.036264732547597545	0.002188183807440014	0.0009633911368016612	0.008949287371561088	0.10240963855421681	0.06766917293233088	-0.03308823529411764	-0.049213257448945336	0.05555555555555558	0.014925373134328401	-0.021052631578947212	0.024316109422492405	0.048056537102473484	0.052631578947368585	-0.04029304029304037
2015-11-03	-0.008350730688935215	-0.0091324200913242	-0.08619685497961549	0.037582128777923884	0.03125	0.015929203539823078	-0.010783608914450071	0.04662226450999052	0.039331366764995046	0.10510510510510507	0.04850746268656714	-0.03956834532374098	-0.05506099571381462	0.05226480836236935	-0.07407407407407407	-0.015873015873015817	0.04216867469879526	0.08312786192321231	0.03571428571428581	0.022900763358778775
2015-11-04	0.02607470049330507	0.028258887876025485	-0.08405797101449275	0.0601324503311258	0.03810264385692075	0.027604630454140855	-0.0014326647564468775	0.07861936720997131	0.03677419354838718	0.06976744186046502	0.04477611940298498	-0.04999999999999993	-0.05915215248110428	0.030927835051546282	-0.09629629629629632	-0.015957446808510523	0.04204204204204198	0.0843459614010007	-0.013605442176870763	0.05303030303030298
2015-11-05	0.02608695652173898	0.022935779816513735	-0.07741935483870965	0.06115879828326176	0.036632891660171474	0.06170598911070768	0.011527377521613813	0.14572864321608048	0.06042692939244665	0.03693181818181812	0.059925093632958726	-0.032258064516129004	-0.044078947368420884	0.04137931034482767	-0.0904059040590407	-0.05319148936170215	0.03625377643504524	0.09532505478451414	-0.024943310657596363	0.054263565891472965
2015-11-06	0.0028694404591105283	0.041208791208791284	-0.06658668266346723	0.01951600312256052	0.02698535080956055	-0.02151462994836484	-0.00642857142857145	0.12417061611374391	0.04177461139896388	0.019607843137254832	0.007246376811594235	-0.02857142857142858	-0.039737274220032925	-0.003355704697986517	-0.10370370370370363	-0.032258064516129004	0.0	0.05749486652977409	-0.033482142857142905	0.04651162790697683
2015-11-09	0.031409788166544717	0.086255924170616	-0.06124924196482717	0.009331259720062102	-0.0015186028853454436	-0.00877192982456143	-0.015536723163841692	0.1578947368421053	0.06785832505792766	0.025139664804469275	0.0	0.018248175182481674	-0.021666666666666612	0.003355704697986628	-0.1003717472118959	-0.016216216216216273	0.03915662650602414	0.08919382504288165	0.006976744186046435	0.04263565891472876
2015-11-10	0.01982378854625555	0.031423290203327126	-0.02807236431690585	0.03422348975888001	0.013931888544891802	-0.0070237050043898686	-0.0339100346020762	0.14956855225311605	0.028233749179251477	0.008264462809917328	0.03237410071942448	0.04528301886792452	0.03824561403508775	0.010067114093959662	-0.11904761904761896	0.07777777777777772	0.011940298507462588	0.030945173225697786	0.06635071090047395	0.03383458646616533
2015-11-11	0.0051057622173598105	0.023020257826887658	-0.022514071294559068	0.03342689461597348	0.01681957186544336	-0.008748906386701671	0.022561863173216734	0.14533205004812322	0.02233902759526929	-0.010928961748633892	0.0	0.06083650190114076	0.04683098591549295	-0.03618421052631582	-0.10845588235294112	0.11827956989247301	-0.005934718100890191	0.05461901550910331	0.06363636363636349	0.05343511450381677
2015-11-12	-0.0708771929824561	0.02027649769585249	-0.06309751434034416	0.012158054711246313	0.0	-0.014808362369338024	0.019622093023256015	-0.0009090909090908594	-0.029959003468937206	-0.010869565217391353	0.021352313167259718	0.03745318352059934	0.04152128401953936	-0.023178807947019986	-0.020000000000000018	0.08602150537634401	-0.05780346820809246	-0.013333333333333308	0.055172413793103336	0.033582089552238736
2015-11-13	-0.10920329670329676	-0.03634751773049638	-0.0658227848101266	0.0034982508745629026	-0.0037453183520599342	-0.00953206239168114	-0.0014347202295553751	0.01333333333333342	-0.04293714996888609	-0.010869565217391353	0.0071428571428571175	0.03759398496240607	0.01816276632902558	-0.009999999999999898	0.004098360655737654	0.09189189189189184	-0.05475504322766567	-0.010876730388925449	0.039080459770115095	-0.025179856115107868
2015-11-16	-0.0755649717514123	-0.022421524663677084	-0.04958677685950419	0.02805864509605649	0.003759398496240518	-0.02051282051282055	-0.002849002849002913	0.004385964912280604	-0.03220811396717249	0.027397260273972712	-0.017667844522968212	0.025925925925925908	0.004817618719889838	-0.026490066225165587	-0.008113590263691628	0.1179775280898876	-0.017492711370262426	0.018006002000666932	0.04651162790697683	0.007352941176470562
2015-11-17	-0.05007153075822601	-0.01055408970976257	-0.024421593830334043	0.05615109749872382	0.009009009009009139	0.017590149516270914	0.013659237958303372	-0.03794266441821248	-0.008392912651538742	0.024725274725274637	0.007194244604316502	0.03308823529411753	0.011627906976744207	-0.010101010101010166	0.0020661157024792765	0.09999999999999987	0.008797653958944274	0.014563106796116498	0.04157043879907629	0.01851851851851838
2015-11-18	-0.03116147308781858	-0.013961605584642212	-0.007751937984496249	0.04673857216230104	0.03498098859315579	0.024778761061946986	0.007173601147776099	-0.011570247933884392	-0.0009299442033477989	0.019073569482288777	-0.0035714285714285587	0.014336917562723928	0.005110732538330387	-0.010033444816053505	-0.018595041322314043	0.08791208791208782	0.008695652173912993	-0.0037795275590551958	-0.020785219399538035	0.03345724907063197
2015-11-19	-0.030957523398128184	0.020609318996415826	-0.011553273427471145	0.016044121333667727	0.047328244274809084	0.03183023872679058	0.019340974212034512	-0.010842368640533895	0.039272030651340994	0.010928961748633892	-0.017421602787456414	0.04693140794223827	0.031429537005745356	-0.0033222591362126463	-0.01039501039501034	0.010309278350515427	0.0471976401179941	0.051876019575856525	-0.05777777777777782	0.01090909090909098
2015-11-20	-0.030478955007257058	-0.007200720072007227	-0.012156110044785673	-0.0125925925925926	0.03984962406015047	0.031774051191526986	0.019217081850533724	-0.009243697478991564	0.06426735218508983	0.027624309392265234	0.0035211267605634866	0.053763440860215006	0.05079044735956928	0.05119453924914685	-0.020618556701030966	-0.0625	0.04477611940298498	0.02237851662404089	-0.10470085470085466	0.021739130434782705
2015-11-23	0.006797583081570968	-0.0072267389340560095	0.05646258503401369	-0.005255255255255276	0.04772727272727284	0.027409372236958607	0.010691375623663513	0.06915377616014551	0.051690507152145626	0.030219780219780112	-0.0034843205574912606	0.09386281588447654	0.06800670016750421	0.04745762711864421	-0.055102040816326525	-0.03960396039603964	0.0644171779141105	0.048450889914304573	-0.0915032679738561	0.018050541516245522
2015-11-24	0.049344641480339346	0.021159153633854677	0.02777777777777768	-0.020169322709163384	0.03458646616541339	0.012248468941382429	0.015086206896551824	0.00877192982456143	0.0549414824447334	0.01098901098901095	0.0035460992907800915	0.10869565217391308	0.08644939965694687	0.023569023569023573	-0.08163265306122447	-0.02970297029702962	0.06402439024390238	0.05631456181272898	-0.0995575221238938	0.04059040590405916
2015-11-25	0.029793735676088673	0.019266055045871422	0.02474916387959869	-0.025079911482665307	0.0531835205992508	0.011343804537521818	0.014999999999999902	-0.03056768558951961	0.02303999999999995	-0.01866666666666672	0.003597122302158251	0.11552346570397098	0.10273972602739723	0.03401360544217691	-0.08384458077709611	0.06030150753768826	0.026706231454005858	0.04323616115296436	-0.12	0.029197080291970767
2015-11-26	0.028614457831325213	-0.00622222222222224	0.011857707509881354	-0.042290961817303074	0.044642857142857206	0.004321521175453702	0.004964539007092039	-0.03593339176161259	0.04200626959247655	-0.02680965147453085	-0.0071428571428571175	0.08896797153024916	0.09533468559837743	0.04421768707482987	-0.053608247422680444	0.07575757575757569	0.029069767441860517	0.022009569377990257	-0.12416851441241683	-0.0036363636363636598
2015-11-27	-0.01754385964912286	-0.009734513274336276	0.0013020833333334814	-0.04735034347399414	0.029390154298310156	0.006044905008635526	0.002136752136751907	-0.06020066889632103	0.04498914055228065	-0.018716577540106916	0.021505376344086002	0.08127208480565362	0.08440677966101684	0.060810810810810745	-0.040000000000000036	0.1464646464646464	0.002873563218390718	0.009168510907366478	-0.05896226415094341	-0.025179856115107868
2015-11-30	-0.0014858841010400026	0.004389815627743543	-0.016233766233766267	-0.007401924500370138	0.022594752186589018	0.006855184233076184	-0.007730147575544799	-0.03204047217537942	0.032258064516129226	0.018918918918918948	0.03546099290780136	0.04482758620689653	0.033748361730013166	0.06666666666666665	-0.006302521008403339	0.19897959183673475	-0.033802816901408406	-0.006823821339950298	-0.03301886792452824	-0.017985611510791366
2015-12-01	0.0037425149700598404	0.04442429737080689	-0.018782383419689186	0.02200550137534396	0.03181489515545888	0.019674935842600494	-0.010474860335195513	-0.0008481764206955678	0.012379227053140207	0.008064516129032251	0.03157894736842115	0.020408163265306145	0.00512163892445594	0.04220779220779214	0.004210526315789442	0.24615384615384617	0.0	0.03470919324577881	-0.004773269689737347	-0.046099290780141855
2015-12-02	0.01800450112528118	0.047315741583257465	-0.030907920154539692	0.02062893081760997	0.02819956616052055	0.025817555938037806	0.0028208744710858102	0.029787234042553123	0.03462132921174654	-0.002666666666666706	0.045454545454545414	-0.00990099009900991	-0.04297365119196983	0.055016181229773364	0.06047516198704095	0.23711340206185572	0.014409221902017322	0.0433825840930524	0.0023980815347719453	-0.049645390070921946
2015-12-03	-0.02130786186627487	0.028828828828828756	-0.022412656558997823	0.007369758576874164	0.01671511627906974	0.021607605877268732	-0.008492569002123251	0.04086956521739138	-0.004006163328197254	-0.005434782608695676	0.04593639575971742	-0.05555555555555558	-0.046731922955478455	0.0657894736842104	0.09777777777777774	0.47959183673469385	0.002865329512893977	0.025236593059936974	0.03685503685503688	-0.05319148936170215
2015-12-04	-0.05712166172106836	0.013501350135013412	-0.04242819843342038	-0.015384615384615441	-0.004267425320056861	0.015530629853321765	-0.012667135819845021	0.054054054054053946	-0.011573350015639527	0.013586956521739024	0.06810035842293916	-0.06472491909385114	-0.06832298136645976	0.07236842105263164	0.10491071428571419	0.4360189573459714	0.01734104046242768	0.0483516483516484	0.0732323232323231	-0.05673758865248224
2015-12-07	-0.09663250366032206	0.015205724508050134	-0.02473958333333326	0.00706535452939705	0.009971509971510084	0.011187607573149627	0.00846859562455915	0.018181818181818077	-0.017749699157641463	0.05785123966942152	0.07194244604316546	-0.042483660130718914	-0.058024691358024794	0.07491856677524411	0.09368191721132901	0.4835680751173712	-0.016949152542372836	0.05337078651685401	0.07594936708860756	-0.025547445255474366
2015-12-08	-0.08630952380952384	-0.01251117068811447	-0.03901170351105332	0.017254699974246668	0.0021413276231263545	0.0025751072961373023	0.006396588486140775	0.005338078291814874	-0.09323040380047509	0.013623978201634968	0.03157894736842115	-0.042483660130718914	-0.046264457643013235	0.03503184713375784	0.08771929824561409	0.41850220264317173	-0.04011461318051579	0.023496240601503793	0.04511278195488733	-0.014760147601476037
2015-12-09	-0.06175595238095244	-0.04283216783216792	-0.015181518151815232	-0.002982848620432521	-0.002138275124732747	-0.016170212765957537	0.0007082152974506872	-0.006968641114982521	-0.0848214285714286	-0.01326259946949604	0.0	-0.04620462046204621	-0.05546751188589527	0.0	0.04862579281183921	0.7872340425531914	-0.005830903790087438	0.029356652092442204	0.0	-0.0293040293040292
2015-12-10	-0.07904548844146153	-0.05295138888888895	-0.027062706270627013	-0.02544653780278927	-0.0266292922214435	-0.04530201342281881	-0.013408609738884802	-0.03140916808149408	-0.0820161049806144	-0.013333333333333308	-0.010204081632653073	-0.07333333333333336	-0.05764331210191098	-0.02180685358255452	0.01048218029350112	0.5843621399176955	-0.02571428571428569	0.0284073738289512	-0.016786570743405393	-0.02602230483271384
2015-12-11	-0.10832719233603527	-0.07993049522154638	-0.012624584717607967	-0.055213211732807466	-0.0309423347398029	-0.05285234899328861	-0.023909985935302247	-0.10330578512396693	-0.0994920824619061	-0.024064171122994638	-0.05351170568561869	-0.06333333333333335	-0.042936742051786325	-0.05521472392638038	-0.024439918533604832	0.666666666666667	-0.05965909090909094	-0.002711660138595806	-0.04784688995215314	-0.026119402985074647
2015-12-14	-0.09834834834834827	-0.0928196147110334	-0.01011463250168576	-0.049697275479313796	-0.014295925661186537	-0.0668358714043994	-0.009992862241256284	-0.13450292397660824	-0.0847772277227723	-0.02732240437158473	-0.07094594594594594	-0.04152249134948094	-0.03544219940377613	-0.06481481481481477	-0.052631578947368474	0.2655172413793103	-0.0942857142857143	-0.019692307692307676	-0.07582938388625604	-0.029962546816479474
2015-12-15	-0.014948859166010964	-0.043516873889875574	0.03953646898432184	-0.006147540983606481	-0.004285714285714226	-0.03653355989804585	0.0049893086243761875	-0.10170940170940179	-0.045253164556962044	-0.024128686327077764	-0.03355704697986572	-0.02422145328719727	-0.022666666666666724	-0.030674846625766916	-0.028282828282828354	0.18481848184818483	-0.09659090909090906	-0.01826894279724467	-0.07058823529411762	-0.015037593984962516
2015-12-16	0.02917341977309551	-0.04052863436123344	0.009345794392523255	-0.02530694061638694	-0.0049365303244006675	-0.02212765957446805	-0.02729181245626311	-0.05535714285714288	-0.07381316998468612	-0.05208333333333337	-0.02684563758389258	-0.06825938566552903	-0.0773263433813891	-0.06060606060606055	-0.04183266932270924	0.1708860759493671	-0.07758620689655171	-0.016888888888888842	-0.051764705882353046	-0.0074906367041198685
2015-12-17	-0.002442996742671011	-0.015384615384615441	0.025033829499323312	-0.014177215189873471	0.009259259259259078	-0.0042808219178082085	-0.015536723163841692	-0.09557522123893802	-0.016044531761624015	-0.021505376344086002	0.0	-0.030716723549488067	-0.04424778761061954	-0.039999999999999925	0.0	0.13354037267080754	-0.04477611940298509	0.010101010101009944	-0.02877697841726623	-0.0074906367041198685
2015-12-18	-0.04203013481363993	-0.0237442922374429	-0.025469168900804195	-0.06257791074545005	-0.005714285714285783	-0.01038062283737018	-0.03113941967445155	-0.10350877192982455	-0.003252032520325243	-0.010752688172043001	0.0	-0.04844290657439443	-0.04295302013422819	-0.012499999999999956	0.003225806451613078	-0.10238095238095235	-0.09090909090909094	-0.00637135922330101	-0.056097560975609695	0.0037735849056603765
2015-12-21	-0.027530364372469696	-0.027497708524289677	-0.02170963364993228	-0.061511423550087874	0.002159827213822796	0.0061511423550089095	-0.01716738197424894	-0.10780017528483787	0.021117608836906943	-0.013513513513513487	0.01718213058419238	0.0025179856115107313	-0.04359580939506569	0.006369426751592355	0.045228215767634916	0.06233766233766236	-0.07624633431085048	-0.03026741110784603	-0.08536585365853655	0.03435114503816794
2015-12-22	-0.0190082644628099	0.0037771482530688516	-0.030955585464333746	-0.025567440647012774	0.005805515239477366	-0.001771479185119551	-0.02017291066282434	-0.03594470046082954	0.05175846051758448	-0.002739726027397249	0.042402826855123754	-0.017793594306049765	-0.03356164383561655	0.032467532467532534	0.035490605427974886	0.10250000000000004	-0.03625377643504535	-0.01812688821752273	-0.03768844221105527	0.06513409961685812
2015-12-23	0.03996669442131573	0.05888030888030893	0.0027247956403269047	0.011149455800371522	0.021029731689630182	0.04442429737080689	-0.0007209805335255393	0.05791505791505802	0.1196754563894522	0.02528089887640439	0.08363636363636373	0.0010830324909747446	-0.01888736263736268	0.04950495049504955	0.06666666666666665	0.3433242506811989	0.02208201892744488	0.07470182046453244	-0.007692307692307665	0.07722007722007729
